AliquotBarcode	SampleBarcode	ClusterModel1	ClusterModel2	LIexpression_score	CSF1_response	TGFB_score_21050467	Module3_IFN_score	CHANG_CORE_SERUM_RESPONSE_UP
TCGA.E2.A15C.01A.31R.A12D.07	TCGA-E2-A15C-01A	3	3	0.500315766332549	-0.206222726499027	0.866999122714792	-0.146321601737035	-0.727185350060704
TCGA.E2.A15D.01A.11R.A115.07	TCGA-E2-A15D-01A	3	3	0.233044619647755	-0.203527843327603	0.585046535796757	-0.50997543936231	-0.809740208642475
TCGA.E2.A15E.01A.11R.A12D.07	TCGA-E2-A15E-01A	1	1	-0.540855186134198	-0.647541927762348	0.64948703331155	-0.672064930359629	-0.354810243266334
TCGA.E2.A15F.01A.11R.A115.07	TCGA-E2-A15F-01A	2	2	0.15409543061565	-0.215077342633709	0.440309519296656	1.47192694919946	-0.137005935518683
TCGA.E2.A15G.01A.11R.A12D.07	TCGA-E2-A15G-01A	3	3	-0.618435314084821	-0.603397174859009	-0.1654718138077	-0.529382072298044	-0.887025608165835
TCGA.E2.A15H.01A.11R.A12D.07	TCGA-E2-A15H-01A	1	1	-0.194634850417299	-0.770351603717276	0.670628395272238	-0.280955117728685	0.203752416925221
TCGA.E2.A15I.01A.21R.A137.07	TCGA-E2-A15I-01A	3	3	0.740585986132567	0.235609785844564	0.340904461616109	-0.374239273772039	-1.16279396555601
TCGA.E2.A15J.01A.11R.A12P.07	TCGA-E2-A15J-01A	4	4	-1.45226957165608	-0.792038996858741	0.249833979323911	-0.491450926105474	-0.414530779261657
TCGA.E2.A15K.01A.11R.A12P.07	TCGA-E2-A15K-01A	1	1	1.15852991072931	0.382673410342315	0.394367713497467	0.0931738910834924	-0.0878243176401817
TCGA.E2.A15L.01A.11R.A12D.07	TCGA-E2-A15L-01A	1	1	-1.29893473053014	-0.470064621758518	0.924731303453596	-1.12007146227943	-0.112415126579433
TCGA.E2.A15M.01A.11R.A12D.07	TCGA-E2-A15M-01A	2	2	1.23595792078199	1.36335422920079	0.648673904005369	1.42429248653902	0.105389181168218
TCGA.E2.A15O.01A.11R.A115.07	TCGA-E2-A15O-01A	1	1	-0.265141496113601	-0.484052348695913	-0.263860459855522	0.366079666742242	-0.156327285399523
TCGA.E2.A15P.01A.11R.A115.07	TCGA-E2-A15P-01A	2	2	-0.182921772275734	-0.448762211927255	0.414289381498885	0.711098726150819	-0.70083805476865
TCGA.E2.A15R.01A.11R.A115.07	TCGA-E2-A15R-01A	3	3	-1.35316476114661	-1.30162857179816	-0.227879488057041	-0.927438577400301	-0.490059692432214
TCGA.E2.A15S.01A.11R.A115.07	TCGA-E2-A15S-01A	1	1	-0.831324312255208	-1.28340602844852	-0.739337821644478	-0.896895183518494	0.072015940464949
TCGA.E2.A15T.01A.11R.A115.07	TCGA-E2-A15T-01A	3	3	-0.460765112867525	-1.0057047340217	-0.335009274146302	-1.37401166484189	-0.303872139035029
TCGA.E2.A1AZ.01A.11R.A12P.07	TCGA-E2-A1AZ-01A	2	2	0.813982871889775	0.841316860564794	0.683435181844579	1.60126774711772	0.579640496425199
TCGA.E2.A1B0.01A.11R.A12P.07	TCGA-E2-A1B0-01A	1	1	0.382196218580276	0.405772408954527	0.923105044841235	-0.0499500268175409	0.428582670084087
TCGA.E2.A1B1.01A.21R.A12P.07	TCGA-E2-A1B1-01A	2	2	0.756406247518577	1.07217851891685	1.09487861077183	2.18269488047069	-0.0298602679976618
TCGA.E2.A1B4.01A.11R.A12P.07	TCGA-E2-A1B4-01A	3	3	-0.945716971507892	-1.15084344196844	0.133149923887031	-0.904062405909531	-0.602474819011646
TCGA.E2.A1B5.01A.21R.A12P.07	TCGA-E2-A1B5-01A	2	2	2.20114598322651	1.32575419257091	0.0345579955126646	0.857751122767441	-0.189700526102792
TCGA.E2.A1B6.01A.31R.A12P.07	TCGA-E2-A1B6-01A	2	2	2.47815267537962	1.47243283375846	-0.494179335831104	2.36231650008608	0.952015603219569
TCGA.E2.A1BC.01A.11R.A12P.07	TCGA-E2-A1BC-01A	3	3	-0.379001742723486	-0.684756981082023	0.606594462410536	-0.328479315429259	-0.646386977831737
TCGA.E2.A1BD.01A.11R.A12P.07	TCGA-E2-A1BD-01A	1	1	-0.630300510124328	-0.659604738148725	0.539308012324113	0.411949890044885	-0.205508903278025
TCGA.E2.A1IE.01A.11R.A13Q.07	TCGA-E2-A1IE-01A	1	1	-1.07037758887169	-1.31433302103487	-0.0302890666552178	-0.914978636935881	-0.144031880929898
TCGA.E2.A1IF.01A.11R.A144.07	TCGA-E2-A1IF-01A	1	1	0.363866011878217	-0.170804261960302	1.15952239061317	-0.831287532400532	-0.0579640496425199
TCGA.E2.A1IG.01A.11R.A144.07	TCGA-E2-A1IG-01A	1	1	-0.584969376537494	-0.16798105101881	1.26726202368207	0.657289425738104	-0.184431067044381
TCGA.E2.A1IH.01A.11R.A13Q.07	TCGA-E2-A1IH-01A	1	1	1.32547930372109	1.26030702983631	1.06296328550425	0.0134523251031788	0.477764287962588
TCGA.E2.A1II.01A.11R.A144.07	TCGA-E2-A1II-01A	2	2	1.66143168132688	1.55635919538283	-0.974128908804052	1.49717762500788	0.518163474077072
TCGA.E2.A1IJ.01A.11R.A144.07	TCGA-E2-A1IJ-01A	3	3	0.843265567243686	0.75816046556083	1.39553317173202	0.182378243611948	-0.665708327712577
TCGA.E2.A1IK.01A.11R.A144.07	TCGA-E2-A1IK-01A	2	2	0.730165910123513	0.270258283762882	-0.654162526822087	1.37268848532355	-0.156327285399523
TCGA.E2.A1IL.01A.11R.A14D.07	TCGA-E2-A1IL-01A	2	2	-0.70331710113668	-0.618924835037218	0.742387056542654	0.836249455594327	-1.1118558613247
TCGA.E2.A1IN.01A.11R.A13Q.07	TCGA-E2-A1IN-01A	1	1	-0.827293187959735	-0.143727102475987	1.17436200045096	-0.206636534781615	-0.0386426997616799
TCGA.E2.A1IO.01A.11R.A144.07	TCGA-E2-A1IO-01A	3	3	0.742867754601703	0.268975006062204	1.354876706423	-0.0390337957911909	-0.690299136651828
TCGA.E2.A1IU.01A.11R.A14D.07	TCGA-E2-A1IU-01A	3	3	0.448747798930076	-0.190053427470479	0.0744013315155014	0.132428216794408	-0.590179414542021
TCGA.E2.A1L6.01A.11R.A13Q.07	TCGA-E2-A1L6-01A	1	1	-0.00524806747901275	0.0068013718135958	0.598056604695643	0.00286688895641516	-0.398722402086425
TCGA.E2.A1L7.01A.11R.A144.07	TCGA-E2-A1L7-01A	2	2	0.918107573031346	0.727618456284683	0.222390865240324	0.865910729797237	0.825548585817708
TCGA.E2.A1L8.01A.11R.A13Q.07	TCGA-E2-A1L8-01A	1	1	0.0271530447827181	-0.0641638850339227	0.596023781430192	0.643065245915891	-0.187944039749989
TCGA.E2.A1L9.01A.11R.A13Q.07	TCGA-E2-A1L9-01A	2	2	-0.38752034500826	0.539874928675425	1.2949084200922	1.2394884138101	-0.0685029677593417
TCGA.E2.A1LA.01A.11R.A144.07	TCGA-E2-A1LA-01A	2	1	1.2758128100429	0.968233025161893	0.48482834881003	0.137610669907927	0.27049889833176
TCGA.E2.A1LB.01A.11R.A144.07	TCGA-E2-A1LB-01A	1	1	-0.627182093216509	-0.424123280074229	0.114651232171429	-0.758071599052083	-0.133492962813076
TCGA.E2.A1LE.01A.12R.A19W.07	TCGA-E2-A1LE-01A	1	1	0.809799629696359	0.655369921736486	1.31686291135907	0.428599898984065	0.483033747020999
TCGA.E2.A1LG.01A.21R.A14M.07	TCGA-E2-A1LG-01A	2	2	0.201251978977793	-0.43657107377081	-1.27640972837659	0.283601476765376	0.151057826341112
TCGA.E2.A1LH.01A.11R.A14D.07	TCGA-E2-A1LH-01A	2	2	1.82480630371701	1.30073027740768	0.417745181050152	1.21556091752002	0.317924029857458
TCGA.E2.A1LI.01A.12R.A157.07	TCGA-E2-A1LI-01A	2	2	0.619880434115274	0.286427582791431	-0.363468799862614	1.39882128081087	1.12766423849993
TCGA.E2.A1LK.01A.21R.A14D.07	TCGA-E2-A1LK-01A	2	2	-0.882511984912825	-0.400510970381745	-0.21303987821925	1.22757979814499	0.409261320203247
TCGA.E2.A1LL.01A.11R.A144.07	TCGA-E2-A1LL-01A	1	1	-0.728112318501291	-0.808464951427426	1.08207182419949	-0.0591020184860969	1.1118558613247
TCGA.E2.A1LS.01A.12R.A157.07	TCGA-E2-A1LS-01A	3	3	-0.575690184763007	-0.899449340405528	-0.293336397204559	-0.979593903415084	-0.402235374792032
TCGA.E2.A2P5.01A.11R.A19W.07	TCGA-E2-A2P5-01A	1	1	-0.0989526926115303	-0.522037368635995	0.477103620401317	-0.25316834784343	0.562075632897163
TCGA.E2.A2P6.01A.11R.A19W.07	TCGA-E2-A2P6-01A	3	3	-0.327281657423071	-0.0151426768680057	-0.105300245150355	-0.115116618096054	-0.460199424434552
TCGA.E2.A3DX.01A.21R.A213.07	TCGA-E2-A3DX-01A	3	3	1.544909371503	1.0524160423264	1.26868499996788	-0.2110471331761	-1.00997965286209
TCGA.E2.A56Z.01A.12R.A29R.07	TCGA-E2-A56Z-01A	2	2	-0.272138919418951	-0.870318936600127	-0.295572502796555	1.03615982782435	0.0175648635280363
TCGA.E2.A570.01A.11R.A29R.07	TCGA-E2-A570-01A	1	1	-0.439696784002503	-0.560792355196484	0.984699589784396	-0.65188644270486	-0.0597205359953235
TCGA.E2.A572.01A.13R.A31O.07	TCGA-E2-A572-01A	4	4	-0.424561053157234	-1.30496509381992	-0.837319903039209	1.60314225143538	-0.393452943028014
TCGA.E2.A573.01A.11R.A29R.07	TCGA-E2-A573-01A	2	2	1.32243694576224	0.89752442385451	0.214462854505066	2.17321209392255	0.955528575925176
TCGA.E2.A574.01A.11R.A29R.07	TCGA-E2-A574-01A	1	1	-1.52627492900506	-1.64875518983168	-0.434820896479939	-0.680886127148598	1.42802340482935
TCGA.E2.A576.01A.11R.A31O.07	TCGA-E2-A576-01A	1	1	0.277310927948993	-0.754567287998931	-0.290490444632928	0.0603149330445803	0.386426997616799
TCGA.E2.A9RU.01A.11R.A41B.07	TCGA-E2-A9RU-01A	2	2	-0.704838280116104	-0.310938186874389	0.585249818123303	1.12525391539295	1.3560074643644
TCGA.E3.A3DY.01A.11R.A20F.07	TCGA-E3-A3DY-01A	3	3	0.293967837773685	0.321717719560088	-0.362655670556433	-0.406105847172192	-1.1592809928504
TCGA.E3.A3DZ.01A.11R.A20F.07	TCGA-E3-A3DZ-01A	3	3	-1.21686712459022	-1.58356468263721	-0.843418372835562	-0.825333224567977	-1.00646668015648
TCGA.E3.A3E0.01A.11R.A20F.07	TCGA-E3-A3E0-01A	3	3	-0.0555230327489755	-0.0405515753414391	-0.542357247222289	-0.329692229987742	-0.678003732182202
TCGA.E3.A3E1.01A.11R.A20F.07	TCGA-E3-A3E1-01A	3	3	-0.171817165725939	-0.0610840185522944	-0.335009274146302	-0.666661947326385	-0.99592776203966
TCGA.E3.A3E2.01A.11R.A20F.07	TCGA-E3-A3E2-01A	3	3	1.60096481689477	0.860437698304903	-0.191491951605471	-0.194838184076368	-0.407504833850443
TCGA.E3.A3E3.01A.11R.A20F.07	TCGA-E3-A3E3-01A	3	3	-0.654411196948199	-0.402435886932763	-0.380747797618946	-0.504462191369204	-0.925668307927515
TCGA.E3.A3E5.01A.11R.A20F.07	TCGA-E3-A3E5-01A	3	3	-0.353293817971221	-0.813726390000207	-0.226049947118136	-0.249309074248256	-1.19792369261208
TCGA.E5.A2PC.01A.11R.A206.07	TCGA-E5-A2PC-01A	2	2	-0.639503642949844	-0.96720640300135	-0.46084103427771	0.377878017447489	0.786905886056028
TCGA.E5.A4TZ.01A.11R.A31N.07	TCGA-E5-A4TZ-01A	2	2	-0.723396663665076	-1.20576772755747	-1.35629968270881	-0.00948278654814242	0.742993727235937
TCGA.E5.A4U1.01A.11R.A31N.07	TCGA-E5-A4U1-01A	1	1	-1.23960875033261	-2.34852652001164	-1.52278790814924	-1.38614081042673	0.279281330095778
TCGA.E6.A1LX.01A.11R.A14D.07	TCGA-E6-A1LX-01A	1	1	-0.159723792839519	-1.49835504331216	-1.13370553514194	-2.29781149856674	1.07496964791582
TCGA.E6.A1LZ.01A.11R.A144.07	TCGA-E6-A1LZ-01A	1	1	0.169839633052688	-0.414113714008937	-0.618791402003242	-0.204100440704786	1.00822316650929
TCGA.E6.A1M0.01A.11R.A144.07	TCGA-E6-A1M0-01A	1	1	0.0324011122617309	-0.71709557913912	-0.694412427478014	-0.627407621615469	1.3560074643644
TCGA.E6.A2P8.01A.11R.A19W.07	TCGA-E6-A2P8-01A	1	1	0.722560015226393	0.53961827313529	0.314071194512158	-0.451535010635386	0.86067831287378
TCGA.E6.A2P9.01A.11R.A19W.07	TCGA-E6-A2P9-01A	1	1	0.530587228023086	-0.556942522094449	-1.20627732571854	-1.29517221854048	0.379401052205585
TCGA.E6.A8L9.01A.21R.A37O.07	TCGA-E6-A8L9-01A	2	2	0.157213847523469	0.0162976267986164	0.659041302659169	1.55506672893549	0.66219535500697
TCGA.E7.A3X6.01A.12R.A22U.07	TCGA-E7-A3X6-01A	2	2	0.262935786593436	0.0283604371849938	0.0337448662064843	1.39584412689459	0.35305375691353
TCGA.E7.A3Y1.01A.11R.A22U.07	TCGA-E7-A3Y1-01A	3	3	-0.381055334345708	-1.34461837477088	-0.939977477944478	-0.738554701156487	-0.514650501371465
TCGA.E7.A4IJ.01A.31R.A26T.07	TCGA-E7-A4IJ-01A	2	2	0.0755265363284009	-0.717223906909188	-0.902370247533636	0.7495811971427	0.25117754845092
TCGA.E7.A4XJ.01A.11R.A26T.07	TCGA-E7-A4XJ-01A	1	1	-1.38731522923467	-2.09199930764601	-0.427299450397771	-1.45174846154469	-0.110658640226629
TCGA.E7.A519.01A.11R.A26T.07	TCGA-E7-A519-01A	4	4	0.623835499461776	-0.551424427981531	-0.621840636901418	0.433341292258136	-0.95728506227798
TCGA.E7.A541.01A.11R.A26T.07	TCGA-E7-A541-01A	2	2	0.715334415074129	0.145395363486869	-0.630581776942857	1.62045385013373	0.653412923242952
TCGA.E7.A5KE.01A.11R.A28M.07	TCGA-E7-A5KE-01A	1	1	-1.82176394575817	-2.62122303140581	-1.37398524511824	-2.54127652994231	0.454929965376141
TCGA.E7.A5KF.01A.11R.A28M.07	TCGA-E7-A5KF-01A	4	4	-1.88801129031208	-2.49687342221007	-2.0830340001075	0.573598321202754	-0.033373240703269
TCGA.E7.A677.01A.11R.A30C.07	TCGA-E7-A677-01A	1	1	-0.573788711038727	-0.953347003834023	0.149005945357548	-0.402136308617156	0.0632335087009308
TCGA.E7.A678.01A.11R.A30C.07	TCGA-E7-A678-01A	4	4	-0.217756770904544	-1.75501058344785	-1.9153260807078	-0.177967645217464	-0.516406987724268
TCGA.E7.A6MD.01A.41R.A352.07	TCGA-E7-A6MD-01A	1	1	1.02086321309144	0.116649942991671	0.195760880462918	0.213031902453618	0.298602679976618
TCGA.E7.A6ME.01A.22R.A32O.07	TCGA-E7-A6ME-01A	2	2	0.304159736935826	-0.519470813234638	-0.944043124475379	1.5792147551453	0.799201290525653
TCGA.E7.A6MF.01A.12R.A32O.07	TCGA-E7-A6MF-01A	3	3	-0.987169098697195	-1.22103873219555	-1.18737206934985	-0.667433802045419	-1.33668611448356
TCGA.E7.A7DU.01A.11R.A32O.07	TCGA-E7-A7DU-01A	6	4	-1.07478900791202	-1.86306256584498	-0.653349397515906	0.376665102889006	0.144031880929898
TCGA.E7.A7DV.01A.11R.A33J.07	TCGA-E7-A7DV-01A	4	4	-0.0501989063209915	1.59601247633379	0.914770469452887	1.32714905690049	1.58962014928729
TCGA.E7.A7PW.01A.11R.A352.07	TCGA-E7-A7PW-01A	1	1	-0.642089647214864	-1.19691311142279	-1.00807705733708	-0.414485984121714	1.18035882908404
TCGA.E7.A7XN.01A.11R.A352.07	TCGA-E7-A7XN-01A	2	2	0.5448102514807	0.712989090496949	-0.522842143873961	2.6708378577803	0.855408853815369
TCGA.E7.A85H.01A.11R.A352.07	TCGA-E7-A85H-01A	1	1	0.235326388116891	-0.300286981958758	-0.604155074491996	-0.068254010154653	1.00646668015648
TCGA.E7.A8O7.01A.11R.A36F.07	TCGA-E7-A8O7-01A	4	4	0.064117693982721	-0.465701477576211	-0.4260797564385	1.0689085209034	-0.683273191240613
TCGA.E7.A8O8.01A.11R.A36F.07	TCGA-E7-A8O8-01A	1	1	-0.749104588417342	-1.50733798721691	-0.830814868589766	-1.01333498113289	0.50762455596025
TCGA.E7.A97P.01A.11R.A38B.07	TCGA-E7-A97P-01A	2	2	0.689626490321864	0.657679821597707	1.09894425730273	1.79511354655533	0.89932101263546
TCGA.E7.A97Q.01A.11R.A38B.07	TCGA-E7-A97Q-01A	1	1	0.256090481186028	-0.437469368161285	0.0943229995169199	-0.199689842310301	-0.112415126579433
TCGA.E8.A242.01A.21R.A16R.07	TCGA-E8-A242-01A	3	3	0.817025229848623	0.839905255094048	0.810689918261803	0.796664335003825	-0.97660641215882
TCGA.E8.A2EA.01A.11R.A180.07	TCGA-E8-A2EA-01A	3	3	1.24843158841326	1.20499776093707	0.459824622644984	0.712752700548751	-0.425069697378479
TCGA.E8.A2JQ.01A.11R.A180.07	TCGA-E8-A2JQ-01A	3	3	1.867095079345	1.27198485691248	0.463280422196251	0.863815695559857	-0.597205359953235
TCGA.E8.A3X7.01A.11R.A22U.07	TCGA-E8-A3X7-01A	3	3	-0.179042765878203	-0.271541561463561	0.0674897324129685	-0.514827097596244	-0.790418858761635
TCGA.E8.A413.01A.21R.A23N.07	TCGA-E8-A413-01A	3	3	0.194863027264213	0.36804404455458	0.869235228306788	0.0385927359517424	-0.844869935698548
TCGA.E8.A414.01A.11R.A23N.07	TCGA-E8-A414-01A	2	2	0.343025859860109	0.368300700094716	0.920665656922694	1.11411715444687	-0.99592776203966
TCGA.E8.A415.01A.11R.A23N.07	TCGA-E8-A415-01A	3	3	-0.245670405176974	-0.137182386202527	-0.586469512082573	-0.0754212325456909	-0.95728506227798
TCGA.E8.A416.01A.11R.A23N.07	TCGA-E8-A416-01A	3	3	0.359758828633773	-0.55630088324411	-0.577728372041134	-0.485386353313057	-1.24183585143217
TCGA.E8.A417.01A.21R.A23N.07	TCGA-E8-A417-01A	3	3	0.623683381563834	0.351874745526032	-0.707829061029989	-0.0997897886752196	-1.2576442286074
TCGA.E8.A418.01A.11R.A23N.07	TCGA-E8-A418-01A	4	4	-0.268716266715247	-0.127814458987574	-0.787515733035663	0.806808711311141	-0.472494828904177
TCGA.E8.A419.01A.11R.A23N.07	TCGA-E8-A419-01A	3	3	1.22949291011944	0.940642554597307	-0.0924934585780141	0.469508199092912	-0.792175345114439
TCGA.E8.A432.01A.11R.A23N.07	TCGA-E8-A432-01A	3	3	-0.25814407280825	0.172344195201116	0.181734399931307	-0.00639536767200303	-0.48830320607941
TCGA.E8.A433.01A.11R.A23N.07	TCGA-E8-A433-01A	3	3	0.318610937240354	0.0164259545686842	0.187426305074569	-0.21523720165086	-0.570858064661181
TCGA.E8.A434.01A.11R.A23N.07	TCGA-E8-A434-01A	3	3	-0.453995866409088	-0.44670896760617	-0.109772456334346	0.0278970348451167	-0.813253181348082
TCGA.E8.A436.01A.12R.A23W.07	TCGA-E8-A436-01A	3	3	0.22133154150619	0.580939815097136	0.211007054953799	0.0126804703841439	-0.959041548630784
TCGA.E8.A437.01A.12R.A23W.07	TCGA-E8-A437-01A	3	3	-0.570898470977822	-0.535768440033254	-0.016465868450152	-0.812321959304247	-0.969580466747606
TCGA.E8.A438.01A.11R.A23W.07	TCGA-E8-A438-01A	3	3	-0.40334060639427	-0.613406740924301	-0.288864186020567	-0.666882477246109	-1.2084626107289
TCGA.E8.A44K.01A.21R.A23W.07	TCGA-E8-A44K-01A	3	3	0.412543739219785	0.0749434177196217	0.234384522506484	-0.333110443743468	-0.846626422051351
TCGA.E8.A44M.01A.21R.A23W.07	TCGA-E8-A44M-01A	3	3	1.84587463258204	1.39902934927965	-0.0538698165344478	1.00936544257786	-0.988901816628446
TCGA.E9.A1N3.01A.12R.A157.07	TCGA-E9-A1N3-01A	4	4	-0.964199296107893	-0.88084181374569	-0.770440017605876	0.665228502848177	-0.548023742074734
TCGA.E9.A1N4.01A.11R.A14M.07	TCGA-E9-A1N4-01A	6	3	0.504042654832138	1.10284885596306	0.600495992614184	0.0961510449997697	-0.161596744457934
TCGA.E9.A1N5.01A.11R.A14D.07	TCGA-E9-A1N5-01A	1	1	0.342037093523483	0.506638036227853	1.13411209979503	0.652437767504171	-0.303872139035029
TCGA.E9.A1N6.01A.11R.A144.07	TCGA-E9-A1N6-01A	4	6	-0.866007192986075	0.120114792783503	1.34166335519757	0.770421274556641	0.548023742074734
TCGA.E9.A1N8.01A.11R.A144.07	TCGA-E9-A1N8-01A	1	1	-0.848665752620642	-0.869677297749788	0.0892409413532927	-0.196381893514438	0.340758352443905
TCGA.E9.A1N9.01A.11R.A14D.07	TCGA-E9-A1N9-01A	1	1	0.365843544551469	-0.17093258973037	0.391521760925836	-0.0330794879586363	0.244151603039705
TCGA.E9.A1NA.01A.11R.A144.07	TCGA-E9-A1NA-01A	4	4	-0.358846121246118	0.723255312102376	0.951158005904457	1.10838337653404	0.381157538558388
TCGA.E9.A1NC.01A.21R.A26B.07	TCGA-E9-A1NC-01A	2	2	1.33977838612768	1.0268788160829	1.15057796824519	1.52044353153879	0.476007801609785
TCGA.E9.A1ND.01A.11R.A144.07	TCGA-E9-A1ND-01A	2	2	1.10133358110297	1.52004243645363	0.606187897757446	2.42505726224763	0.337245379738298
TCGA.E9.A1NE.01A.21R.A14M.07	TCGA-E9-A1NE-01A	2	2	1.66964604781577	1.30342516057911	0.478120032034042	1.45130740170524	-0.0755289131705562
TCGA.E9.A1NF.01A.11R.A14D.07	TCGA-E9-A1NF-01A	1	1	-0.192885494590961	0.572855165582862	1.71306016579544	1.04442969981401	0.0491816178785017
TCGA.E9.A1NG.01A.21R.A14M.07	TCGA-E9-A1NG-01A	6	6	-0.287731003958047	0.970414597253047	1.83320002078359	0.410736975486401	-0.395209429380817
TCGA.E9.A1NH.01A.11R.A14D.07	TCGA-E9-A1NH-01A	3	3	-0.0943891556732583	0.15129844090999	1.31706619368561	-0.222624953961623	-0.688542650299024
TCGA.E9.A1NI.01A.11R.A14D.07	TCGA-E9-A1NI-01A	2	2	-0.900233720023115	-0.235481458074496	0.938147937005572	1.41558155470991	0.511137528665857
TCGA.E9.A1QZ.01A.21R.A169.07	TCGA-E9-A1QZ-01A	2	2	1.49029904614168	0.879815191585148	0.269349082672239	1.42715937549543	-0.0474251315256981
TCGA.E9.A1R0.01A.22R.A16F.07	TCGA-E9-A1R0-01A	3	3	0.798771082095535	0.00911127167481702	0.611879802900709	-0.456276403909457	-0.346027811502316
TCGA.E9.A1R2.01A.11R.A14D.07	TCGA-E9-A1R2-01A	2	2	0.367364723530893	-0.100480643963123	0.563092044529888	1.10650887221639	-0.107145667521022
TCGA.E9.A1R3.01A.31R.A14M.07	TCGA-E9-A1R3-01A	6	6	-0.0476129020559707	0.612765102073962	1.31056115923617	-0.496523114259132	-0.611257250775664
TCGA.E9.A1R4.01A.21R.A14D.07	TCGA-E9-A1R4-01A	2	2	0.63608099024614	1.16021136918339	0.347409496065552	1.47887364167077	-0.509381042313054
TCGA.E9.A1R5.01A.11R.A14M.07	TCGA-E9-A1R5-01A	1	1	-0.871711614158915	-0.713630729347288	0.639322916984295	-0.146652396616621	-0.382914024911192
TCGA.E9.A1R6.01A.11R.A14D.07	TCGA-E9-A1R6-01A	1	1	-1.0610983970972	-0.603525502629077	0.300044713980547	-0.0291099494036	-0.0614770223481272
TCGA.E9.A1R7.01A.11R.A14M.07	TCGA-E9-A1R7-01A	3	3	-0.794131486208292	-1.41712356485922	-0.437463566725025	-0.861389866442891	-0.533971851252305
TCGA.E9.A1RA.01A.11R.A14D.07	TCGA-E9-A1RA-01A	1	1	0.432851478595095	0.00102662216054277	0.711081578254711	-0.313703810807735	-0.17389214892756
TCGA.E9.A1RB.01A.11R.A157.07	TCGA-E9-A1RB-01A	1	1	-0.711455408676598	-0.16259128467596	0.411443428927254	-0.00242582911696667	1.0626742434462
TCGA.E9.A1RC.01A.11R.A157.07	TCGA-E9-A1RC-01A	1	1	-1.75072488741906	-1.05613754765837	0.465313245461702	-0.808572950668934	-0.086067831287378
TCGA.E9.A1RD.01A.11R.A157.07	TCGA-E9-A1RD-01A	4	4	-0.805236092758087	-0.138593991673273	0.228895899689767	1.57700945594806	-0.470738342551374
TCGA.E9.A1RE.01A.11R.A157.07	TCGA-E9-A1RE-01A	1	1	-0.337093261840355	-0.849273182309	-0.257152143079534	-0.926666722681266	-0.0807983722289671
TCGA.E9.A1RF.01A.11R.A157.07	TCGA-E9-A1RF-01A	2	2	0.490960515609091	0.693483269446636	0.871064769245693	0.875834576184828	0.201995930572418
TCGA.E9.A1RG.01A.11R.A14D.07	TCGA-E9-A1RG-01A	1	1	0.350479636859286	-0.0766116787305037	0.480965984605673	-0.0686950699941015	0.830818044876119
TCGA.E9.A1RH.01A.21R.A169.07	TCGA-E9-A1RH-01A	1	1	-0.936209602886492	-0.407697325505545	0.734052481154305	-0.32903064022857	0.686786163946221
TCGA.E9.A1RI.01A.11R.A169.07	TCGA-E9-A1RI-01A	1	1	-0.0872396144699656	0.247800924001009	0.974535473457142	0.885317362732971	-0.156327285399523
TCGA.E9.A226.01A.21R.A157.07	TCGA-E9-A226-01A	2	2	-1.33027101750628	-0.667432732122864	0.773082687850962	1.09636449590907	-0.393452943028014
TCGA.E9.A227.01A.11R.A157.07	TCGA-E9-A227-01A	1	1	0.748191881029687	0.598392391826363	0.617774990370516	-0.127025233761164	-0.0790418858761635
TCGA.E9.A228.01A.31R.A157.07	TCGA-E9-A228-01A	4	4	-1.12521609107992	0.114211715360382	-0.0996083400070921	-0.783432539820371	0.516406987724268
TCGA.E9.A229.01A.31R.A157.07	TCGA-E9-A229-01A	2	2	0.261338548665041	0.707855979694235	1.24673050870101	2.33563237979945	-0.226586739511669
TCGA.E9.A22A.01A.11R.A157.07	TCGA-E9-A22A-01A	2	2	0.746366466254379	0.896112818383764	1.33149923887031	2.16659619633082	0.486546719726606
TCGA.E9.A22B.01A.11R.A157.07	TCGA-E9-A22B-01A	2	2	-0.328802836402494	0.129611047768524	0.799509390301823	1.38084809235334	0.437365101848105
TCGA.E9.A22D.01A.11R.A157.07	TCGA-E9-A22D-01A	2	2	1.79339395779191	1.47050791720744	-0.137418852744478	1.96602423434162	0.523432933135483
TCGA.E9.A22E.01A.11R.A157.07	TCGA-E9-A22E-01A	2	2	0.42554981949386	0.534356834562508	1.73074572820486	1.1425655140913	-0.165109717163542
TCGA.E9.A22G.01A.11R.A157.07	TCGA-E9-A22G-01A	2	2	-0.355043173797558	-0.452355389489155	-0.779181157647314	1.55219983997908	1.36830286883403
TCGA.E9.A22H.01A.11R.A157.07	TCGA-E9-A22H-01A	2	2	-0.0322489943637885	-0.0130894325469202	-0.341920873248835	2.38767744085437	0.0175648635280363
TCGA.E9.A243.01A.21R.A169.07	TCGA-E9-A243-01A	2	2	1.72478878581989	2.04387639387057	0.0418761592682877	0.761710342727533	0.518163474077072
TCGA.E9.A244.01A.11R.A169.07	TCGA-E9-A244-01A	1	1	0.10465711378437	-0.348538223504268	0.431771661581763	0.109823900022673	0.730698322766312
TCGA.E9.A245.01A.22R.A16F.07	TCGA-E9-A245-01A	1	1	-0.483734915456827	-0.549756166970649	0.199419962340729	0.0588814885663727	-0.052694590584109
TCGA.E9.A247.01A.11R.A169.07	TCGA-E9-A247-01A	2	2	-0.537888887124321	-0.931017971842218	0.113634820538703	1.44204514507682	0.25644700750933
